"Subj"	"Activity"	"Measurement"	"Mean"
12	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.0931234101769231
13	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.13829376226
14	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.0813841685037037
15	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.0903340029875
16	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.0718408878078431
17	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.0304250571395833
18	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.0470683915017241
19	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.0388537087875
20	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.0659193258862745
21	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.062608688893617
22	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.13497880785381
23	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.0957940245941176
24	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.0883163772152542
25	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.0556121923307692
26	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.0247950825654545
27	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.0940344886803922
28	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.129362970764706
29	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.0931989463020408
30	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.00355974576923077
1	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0350781902989796
2	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.11594735287234
3	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.13157327645102
4	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.102838822533333
5	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.068294569906383
6	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0960837437708333
7	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.105409612961702
8	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.121189625973684
9	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0916383011071429
10	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.124839594289474
11	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.12506869905
12	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.112531564434783
13	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.122672201757447
14	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0147079653333333
15	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.136618653071429
16	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0225373369978723
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	0.0677728390673913
18	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0576548655654545
19	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.205775427307692
20	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.111367747557778
21	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.126388023595556
22	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0779611213138889
23	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0578230190203704
24	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0867069010690909
25	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	0.00299112856551724
26	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.010752208236
27	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.159826551905227
28	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.141096309502174
29	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0374126070957292
30	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0745591301759677
1	"SITTING"	"tBodyGyro-mean()-X"	-0.045350056512766
2	"SITTING"	"tBodyGyro-mean()-X"	-0.0454706620434783
3	"SITTING"	"tBodyGyro-mean()-X"	-0.0385365204807692
4	"SITTING"	"tBodyGyro-mean()-X"	-0.04944351156
5	"SITTING"	"tBodyGyro-mean()-X"	-0.0422355209795455
6	"SITTING"	"tBodyGyro-mean()-X"	-0.0372442282830909
7	"SITTING"	"tBodyGyro-mean()-X"	-0.04963797197125
8	"SITTING"	"tBodyGyro-mean()-X"	-0.0547396987173913
9	"SITTING"	"tBodyGyro-mean()-X"	-0.042328876778
10	"SITTING"	"tBodyGyro-mean()-X"	-0.0432432176851852
11	"SITTING"	"tBodyGyro-mean()-X"	-0.0399984915849057
12	"SITTING"	"tBodyGyro-mean()-X"	-0.0424159182941176
13	"SITTING"	"tBodyGyro-mean()-X"	-0.0355124856836735
14	"SITTING"	"tBodyGyro-mean()-X"	-0.0440403326851852
15	"SITTING"	"tBodyGyro-mean()-X"	-0.0377111130338983
16	"SITTING"	"tBodyGyro-mean()-X"	-0.0412014042275362
17	"SITTING"	"tBodyGyro-mean()-X"	-0.042549159015625
18	"SITTING"	"tBodyGyro-mean()-X"	-0.0333057034385965
19	"SITTING"	"tBodyGyro-mean()-X"	-0.0214151280054795
20	"SITTING"	"tBodyGyro-mean()-X"	-0.036405928969697
21	"SITTING"	"tBodyGyro-mean()-X"	-0.0198712820612471
22	"SITTING"	"tBodyGyro-mean()-X"	-0.0360430675032258
23	"SITTING"	"tBodyGyro-mean()-X"	-0.0472583464367647
24	"SITTING"	"tBodyGyro-mean()-X"	-0.0356229619955882
25	"SITTING"	"tBodyGyro-mean()-X"	-0.0352052091230769
26	"SITTING"	"tBodyGyro-mean()-X"	-0.0370217449628205
27	"SITTING"	"tBodyGyro-mean()-X"	-0.0371830822285714
28	"SITTING"	"tBodyGyro-mean()-X"	-0.0339018030166667
29	"SITTING"	"tBodyGyro-mean()-X"	-0.0379271112333333
30	"SITTING"	"tBodyGyro-mean()-X"	-0.0358426482048387
1	"STANDING"	"tBodyGyro-mean()-X"	-0.0239877347979245
2	"STANDING"	"tBodyGyro-mean()-X"	-0.0238623875712963
3	"STANDING"	"tBodyGyro-mean()-X"	-0.0246626070770492
4	"STANDING"	"tBodyGyro-mean()-X"	-0.0306449342357143
5	"STANDING"	"tBodyGyro-mean()-X"	-0.0322711902673214
6	"STANDING"	"tBodyGyro-mean()-X"	-0.028251913022807
7	"STANDING"	"tBodyGyro-mean()-X"	-0.0291582212545283
8	"STANDING"	"tBodyGyro-mean()-X"	-0.0219671978203704
9	"STANDING"	"tBodyGyro-mean()-X"	-0.029183136346
10	"STANDING"	"tBodyGyro-mean()-X"	-0.0281854325604545
11	"STANDING"	"tBodyGyro-mean()-X"	-0.0293141521489362
12	"STANDING"	"tBodyGyro-mean()-X"	-0.0300030427426229
13	"STANDING"	"tBodyGyro-mean()-X"	-0.0295492164431579
14	"STANDING"	"tBodyGyro-mean()-X"	-0.0220886526891667
15	"STANDING"	"tBodyGyro-mean()-X"	-0.0262433562254717
16	"STANDING"	"tBodyGyro-mean()-X"	-0.0299337294166667
17	"STANDING"	"tBodyGyro-mean()-X"	-0.0269576937130769
18	"STANDING"	"tBodyGyro-mean()-X"	-0.0265873248835616
19	"STANDING"	"tBodyGyro-mean()-X"	-0.025090574020274
20	"STANDING"	"tBodyGyro-mean()-X"	-0.0241335049573973
21	"STANDING"	"tBodyGyro-mean()-X"	-0.0191731896359551
22	"STANDING"	"tBodyGyro-mean()-X"	-0.0275201762126984
23	"STANDING"	"tBodyGyro-mean()-X"	-0.0327397745133823
24	"STANDING"	"tBodyGyro-mean()-X"	-0.0278611511434783
25	"STANDING"	"tBodyGyro-mean()-X"	-0.0247946750959459
26	"STANDING"	"tBodyGyro-mean()-X"	-0.0245345837959459
27	"STANDING"	"tBodyGyro-mean()-X"	-0.026731653905
28	"STANDING"	"tBodyGyro-mean()-X"	-0.0253281543540506
29	"STANDING"	"tBodyGyro-mean()-X"	-0.0276075573307692
30	"STANDING"	"tBodyGyro-mean()-X"	-0.027613853538983
1	"LAYING"	"tBodyGyro-mean()-X"	-0.016553093978
2	"LAYING"	"tBodyGyro-mean()-X"	-0.01847660675
3	"LAYING"	"tBodyGyro-mean()-X"	-0.0208170540330645
4	"LAYING"	"tBodyGyro-mean()-X"	-0.00923156347222222
5	"LAYING"	"tBodyGyro-mean()-X"	-0.0218935013501923
6	"LAYING"	"tBodyGyro-mean()-X"	-0.0079605026754386
7	"LAYING"	"tBodyGyro-mean()-X"	-0.00282641913096154
8	"LAYING"	"tBodyGyro-mean()-X"	0.00535361206851852
9	"LAYING"	"tBodyGyro-mean()-X"	-0.013632036148
10	"LAYING"	"tBodyGyro-mean()-X"	-0.019555937162069
11	"LAYING"	"tBodyGyro-mean()-X"	-0.0191743840136842
12	"LAYING"	"tBodyGyro-mean()-X"	-0.0146546807316667
13	"LAYING"	"tBodyGyro-mean()-X"	-0.00973609968045161
14	"LAYING"	"tBodyGyro-mean()-X"	0.00505221181607843
15	"LAYING"	"tBodyGyro-mean()-X"	-0.0168300887791667
16	"LAYING"	"tBodyGyro-mean()-X"	-0.0161545406857143
17	"LAYING"	"tBodyGyro-mean()-X"	-0.0234756467113239
18	"LAYING"	"tBodyGyro-mean()-X"	-0.02517618068
19	"LAYING"	"tBodyGyro-mean()-X"	-0.0312072730559566
20	"LAYING"	"tBodyGyro-mean()-X"	-0.0231760616308824
21	"LAYING"	"tBodyGyro-mean()-X"	-0.0305126188777778
22	"LAYING"	"tBodyGyro-mean()-X"	-0.0208311371125
23	"LAYING"	"tBodyGyro-mean()-X"	-0.0113399724663889
24	"LAYING"	"tBodyGyro-mean()-X"	-0.0143679929444444
25	"LAYING"	"tBodyGyro-mean()-X"	0.00372723459589041
26	"LAYING"	"tBodyGyro-mean()-X"	-0.0170656239526316
27	"LAYING"	"tBodyGyro-mean()-X"	-0.0195427328781081
28	"LAYING"	"tBodyGyro-mean()-X"	-0.017367705735
29	"LAYING"	"tBodyGyro-mean()-X"	-0.0258281004782609
30	"LAYING"	"tBodyGyro-mean()-X"	-0.0267812218571429
1	"WALKING"	"tBodyGyro-mean()-Y"	-0.0695300462115789
2	"WALKING"	"tBodyGyro-mean()-Y"	-0.0482382316949153
3	"WALKING"	"tBodyGyro-mean()-Y"	-0.0779150937413793
4	"WALKING"	"tBodyGyro-mean()-Y"	-0.0726905278583333
5	"WALKING"	"tBodyGyro-mean()-Y"	-0.0690135249642857
6	"WALKING"	"tBodyGyro-mean()-Y"	-0.0744462466
7	"WALKING"	"tBodyGyro-mean()-Y"	-0.0837113724842105
8	"WALKING"	"tBodyGyro-mean()-Y"	-0.095791790535
9	"WALKING"	"tBodyGyro-mean()-Y"	-0.0625598710615385
10	"WALKING"	"tBodyGyro-mean()-Y"	-0.0819540783760943
11	"WALKING"	"tBodyGyro-mean()-Y"	-0.0705104974254237
12	"WALKING"	"tBodyGyro-mean()-Y"	-0.03442910782
13	"WALKING"	"tBodyGyro-mean()-Y"	-0.0798472502663158
14	"WALKING"	"tBodyGyro-mean()-Y"	-0.0829682847966102
15	"WALKING"	"tBodyGyro-mean()-Y"	-0.06124278833
16	"WALKING"	"tBodyGyro-mean()-Y"	-0.0695955689607843
17	"WALKING"	"tBodyGyro-mean()-Y"	-0.0839773343770492
18	"WALKING"	"tBodyGyro-mean()-Y"	-0.0613727362975
19	"WALKING"	"tBodyGyro-mean()-Y"	-0.0751569333730769
20	"WALKING"	"tBodyGyro-mean()-Y"	-0.074105054612549
21	"WALKING"	"tBodyGyro-mean()-Y"	-0.0590294439942308
22	"WALKING"	"tBodyGyro-mean()-Y"	-0.0960880731804348
23	"WALKING"	"tBodyGyro-mean()-Y"	-0.0640197920966102
24	"WALKING"	"tBodyGyro-mean()-Y"	-0.0658435879913793
25	"WALKING"	"tBodyGyro-mean()-Y"	-0.0820768065347297
26	"WALKING"	"tBodyGyro-mean()-Y"	-0.0841507651508475
27	"WALKING"	"tBodyGyro-mean()-Y"	-0.0365348163649123
28	"WALKING"	"tBodyGyro-mean()-Y"	-0.0172822168012963
29	"WALKING"	"tBodyGyro-mean()-Y"	-0.081960153154717
30	"WALKING"	"tBodyGyro-mean()-Y"	-0.0649170927338462
1	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.166170015088679
2	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0320883097395833
3	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.139275405637288
4	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0859471683596154
5	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.117195551802128
6	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0518981989072549
7	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.00247161973
8	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.204205356087805
9	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0412587909579592
10	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0954600216446809
11	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0566928808703704
12	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0411314519307692
13	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	0.00381966911090909
14	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.123499570044444
15	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.154721289270833
16	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0486136789705882
17	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0548455941370417
18	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0526133819862069
19	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.134514320575
20	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.174650964745098
21	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.155622431382979
22	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.181458414495238
23	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.111564389137255
24	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.105932947294915
25	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.109437658104615
26	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0657601804418182
27	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	0.00212499391686275
28	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	0.0212250958019608
29	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.152328112210204
30	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0779606464676923
1	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0909371290204082
2	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.00482329231914894
3	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0139358043959184
4	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0704025952333333
5	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0707805998787234
6	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0341782208604167
7	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.049717460606383
8	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0500760173342105
9	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0712598843142857
10	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.106742538831579
11	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0262775345369565
12	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0427336692521739
13	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0237205719148936
14	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0945288409066667
15	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0346755727619048
16	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.068264792706383
17	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.123517195928261
18	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0636214336761818
19	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	0.0274707556666667
20	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	0.0139023395111111
21	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	0.0162145300888889
22	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0697154455833333
23	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0853077464277778
24	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0542300245127273
25	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.101115076366897
26	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.1003822042168
27	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0163131590545455
28	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	0.00710564286763044
29	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0851045889895833
30	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0693112411951613
1	"SITTING"	"tBodyGyro-mean()-Y"	-0.0919241549361702
2	"SITTING"	"tBodyGyro-mean()-Y"	-0.0599286797043478
3	"SITTING"	"tBodyGyro-mean()-Y"	-0.07524100275
4	"SITTING"	"tBodyGyro-mean()-Y"	-0.08943006108
5	"SITTING"	"tBodyGyro-mean()-Y"	-0.0835484079545455
6	"SITTING"	"tBodyGyro-mean()-Y"	-0.0899083302550909
7	"SITTING"	"tBodyGyro-mean()-Y"	-0.03361196465625
8	"SITTING"	"tBodyGyro-mean()-Y"	-0.0955089236521739
9	"SITTING"	"tBodyGyro-mean()-Y"	-0.04142711812
10	"SITTING"	"tBodyGyro-mean()-Y"	-0.0679993598888889
11	"SITTING"	"tBodyGyro-mean()-Y"	-0.0755284478679245
12	"SITTING"	"tBodyGyro-mean()-Y"	-0.0751980398235294
13	"SITTING"	"tBodyGyro-mean()-Y"	-0.0902687401836735
14	"SITTING"	"tBodyGyro-mean()-Y"	-0.0713478280925926
15	"SITTING"	"tBodyGyro-mean()-Y"	-0.0803428762830509
16	"SITTING"	"tBodyGyro-mean()-Y"	-0.0574525433043478
17	"SITTING"	"tBodyGyro-mean()-Y"	-0.0669245931234375
18	"SITTING"	"tBodyGyro-mean()-Y"	-0.0685796341105263
19	"SITTING"	"tBodyGyro-mean()-Y"	-0.0520207886438356
20	"SITTING"	"tBodyGyro-mean()-Y"	-0.0650689347121212
21	"SITTING"	"tBodyGyro-mean()-Y"	-0.0653077503317647
22	"SITTING"	"tBodyGyro-mean()-Y"	-0.0793617444354839
23	"SITTING"	"tBodyGyro-mean()-Y"	-0.0684325551029412
24	"SITTING"	"tBodyGyro-mean()-Y"	-0.0750132697044118
25	"SITTING"	"tBodyGyro-mean()-Y"	-0.0748002714615385
26	"SITTING"	"tBodyGyro-mean()-Y"	-0.0840648503320513
27	"SITTING"	"tBodyGyro-mean()-Y"	-0.0797345645214286
28	"SITTING"	"tBodyGyro-mean()-Y"	-0.0673943850555556
29	"SITTING"	"tBodyGyro-mean()-Y"	-0.0755797672133333
30	"SITTING"	"tBodyGyro-mean()-Y"	-0.074353558416129
1	"STANDING"	"tBodyGyro-mean()-Y"	-0.0593972209811321
2	"STANDING"	"tBodyGyro-mean()-Y"	-0.0820396577592593
3	"STANDING"	"tBodyGyro-mean()-Y"	-0.0585101918262295
4	"STANDING"	"tBodyGyro-mean()-Y"	-0.061824850625
5	"STANDING"	"tBodyGyro-mean()-Y"	-0.050987505
6	"STANDING"	"tBodyGyro-mean()-Y"	-0.0589823639438597
7	"STANDING"	"tBodyGyro-mean()-Y"	-0.0774336443396226
8	"STANDING"	"tBodyGyro-mean()-Y"	-0.0280117633814815
9	"STANDING"	"tBodyGyro-mean()-Y"	-0.060810158296
10	"STANDING"	"tBodyGyro-mean()-Y"	-0.0876820486363636
11	"STANDING"	"tBodyGyro-mean()-Y"	-0.0765465041914894
12	"STANDING"	"tBodyGyro-mean()-Y"	-0.0700083750360656
13	"STANDING"	"tBodyGyro-mean()-Y"	-0.0753205243684211
14	"STANDING"	"tBodyGyro-mean()-Y"	-0.05581088271
15	"STANDING"	"tBodyGyro-mean()-Y"	-0.0659637517169811
16	"STANDING"	"tBodyGyro-mean()-Y"	-0.068667733
17	"STANDING"	"tBodyGyro-mean()-Y"	-0.0770632126371795
18	"STANDING"	"tBodyGyro-mean()-Y"	-0.0732260127945206
19	"STANDING"	"tBodyGyro-mean()-Y"	-0.0631429827260274
20	"STANDING"	"tBodyGyro-mean()-Y"	-0.0698308923617808
21	"STANDING"	"tBodyGyro-mean()-Y"	-0.0738115865407865
22	"STANDING"	"tBodyGyro-mean()-Y"	-0.0690067688269841
23	"STANDING"	"tBodyGyro-mean()-Y"	-0.0652264793213235
24	"STANDING"	"tBodyGyro-mean()-Y"	-0.0692546674492754
25	"STANDING"	"tBodyGyro-mean()-Y"	-0.0698876853378378
26	"STANDING"	"tBodyGyro-mean()-Y"	-0.0731385762635135
27	"STANDING"	"tBodyGyro-mean()-Y"	-0.067507120075
28	"STANDING"	"tBodyGyro-mean()-Y"	-0.0739001646962025
29	"STANDING"	"tBodyGyro-mean()-Y"	-0.0721060679123077
30	"STANDING"	"tBodyGyro-mean()-Y"	-0.0670334379830509
1	"LAYING"	"tBodyGyro-mean()-Y"	-0.064486124088
2	"LAYING"	"tBodyGyro-mean()-Y"	-0.111800824583333
3	"LAYING"	"tBodyGyro-mean()-Y"	-0.0718507159435484
4	"LAYING"	"tBodyGyro-mean()-Y"	-0.0930128180759259
5	"LAYING"	"tBodyGyro-mean()-Y"	-0.0798709596153846
6	"LAYING"	"tBodyGyro-mean()-Y"	-0.107218315054386
7	"LAYING"	"tBodyGyro-mean()-Y"	-0.133605695057692
8	"LAYING"	"tBodyGyro-mean()-Y"	-0.0891374138592593
9	"LAYING"	"tBodyGyro-mean()-Y"	-0.15890291983
10	"LAYING"	"tBodyGyro-mean()-Y"	-0.0770325657265517
11	"LAYING"	"tBodyGyro-mean()-Y"	-0.041559989822807
12	"LAYING"	"tBodyGyro-mean()-Y"	-0.0835537350333333
13	"LAYING"	"tBodyGyro-mean()-Y"	-0.0966250701451613
14	"LAYING"	"tBodyGyro-mean()-Y"	-0.153423807745098
15	"LAYING"	"tBodyGyro-mean()-Y"	-0.0619700871944444
16	"LAYING"	"tBodyGyro-mean()-Y"	-0.113675060885714
17	"LAYING"	"tBodyGyro-mean()-Y"	-0.0944580192535211
18	"LAYING"	"tBodyGyro-mean()-Y"	-0.0837587308153846
19	"LAYING"	"tBodyGyro-mean()-Y"	-0.0952628014096386
20	"LAYING"	"tBodyGyro-mean()-Y"	-0.0954899626029412
21	"LAYING"	"tBodyGyro-mean()-Y"	-0.113800486377778
22	"LAYING"	"tBodyGyro-mean()-Y"	-0.09257231175
23	"LAYING"	"tBodyGyro-mean()-Y"	-0.105052917
24	"LAYING"	"tBodyGyro-mean()-Y"	-0.0955538053611111
25	"LAYING"	"tBodyGyro-mean()-Y"	-0.0716401726150685
26	"LAYING"	"tBodyGyro-mean()-Y"	-0.0903229228815789
27	"LAYING"	"tBodyGyro-mean()-Y"	-0.0957839566891892
28	"LAYING"	"tBodyGyro-mean()-Y"	-0.097448733725
29	"LAYING"	"tBodyGyro-mean()-Y"	-0.0761814357028986
30	"LAYING"	"tBodyGyro-mean()-Y"	-0.0761476351714286
1	"WALKING"	"tBodyGyro-mean()-Z"	0.0849448173042105
2	"WALKING"	"tBodyGyro-mean()-Z"	0.0828336633220339
3	"WALKING"	"tBodyGyro-mean()-Z"	0.0813485942827586
4	"WALKING"	"tBodyGyro-mean()-Z"	0.0805677161216667
5	"WALKING"	"tBodyGyro-mean()-Z"	0.0815435495892857
6	"WALKING"	"tBodyGyro-mean()-Z"	0.0838808799280702
7	"WALKING"	"tBodyGyro-mean()-Z"	0.0641104602035088
8	"WALKING"	"tBodyGyro-mean()-Z"	0.0509657915395833
9	"WALKING"	"tBodyGyro-mean()-Z"	0.111629779896154
10	"WALKING"	"tBodyGyro-mean()-Z"	0.0986695731160377
11	"WALKING"	"tBodyGyro-mean()-Z"	0.0843744495507542
12	"WALKING"	"tBodyGyro-mean()-Z"	0.0999739123004
13	"WALKING"	"tBodyGyro-mean()-Z"	0.0784205641252632
14	"WALKING"	"tBodyGyro-mean()-Z"	0.0513222717627119
15	"WALKING"	"tBodyGyro-mean()-Z"	0.0842484921022222
16	"WALKING"	"tBodyGyro-mean()-Z"	0.0818650735686274
17	"WALKING"	"tBodyGyro-mean()-Z"	0.0757132656704918
18	"WALKING"	"tBodyGyro-mean()-Z"	0.0944718394625
19	"WALKING"	"tBodyGyro-mean()-Z"	0.0798106981923077
20	"WALKING"	"tBodyGyro-mean()-Z"	0.0851359929294118
21	"WALKING"	"tBodyGyro-mean()-Z"	0.0983715930038462
22	"WALKING"	"tBodyGyro-mean()-Z"	0.0775266594847826
23	"WALKING"	"tBodyGyro-mean()-Z"	0.10770045065339
24	"WALKING"	"tBodyGyro-mean()-Z"	0.0972006320344828
25	"WALKING"	"tBodyGyro-mean()-Z"	0.0867868736891892
26	"WALKING"	"tBodyGyro-mean()-Z"	0.0851069247830508
27	"WALKING"	"tBodyGyro-mean()-Z"	0.118267750196491
28	"WALKING"	"tBodyGyro-mean()-Z"	0.116065910925926
29	"WALKING"	"tBodyGyro-mean()-Z"	0.0856852236188679
30	"WALKING"	"tBodyGyro-mean()-Z"	0.0839568239261538
1	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0583595463981132
2	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0688374021666667
3	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0215603697
4	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0843753843384615
5	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0424442819489362
6	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0664234025976471
7	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.139217071509804
8	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	-0.0724546025804878
9	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.14569462592449
10	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0879664182957447
11	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0638054379968518
12	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0898022757730769
13	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.116679563256364
14	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	-0.0441381886666667
